80859,Denture intérieure, côté roue,26
80859,Denture extérieure, côté roue,29
80859,Diamètre extérieur [mm],90,8 mm
80859,Nombre de dents, anneau ABS,48
80918,Type de joint,Joint sphérique homocinétique
80918,Dent.int., côté diff., raccord arbre de connexion,33
80918,Diamètre extérieur [mm],92 mm
80918,Matériau soufflet,Thermoplastique
80918,Longueur [mm],32 mm
80919,Type de joint,Joint sphérique homocinétique
80919,Denture extérieure, côté roue,26
80919,Denture intérieure, côté roue,25
80919,Diamètre de la bague détanchéité [mm],56,5 mm
80919,Diamètre extérieur [mm],90 mm
80920,Denture extérieure, côté roue,42
80920,Denture intérieure, côté roue,33
80920,Diamètre de la bague détanchéité [mm],76,5 mm
80921,Denture extérieure, côté différentiel,26
80921,Dent.int., côté diff., raccord arbre de connexion,28
80921,Diamètre de la bague détanchéité [mm],50 mm
80921,Matériau soufflet,NBR (caoutchoucs nitrile)
81621,Denture extérieure, côté roue,29
81621,Denture intérieure, côté roue,35
81621,Diamètre de la bague détanchéité [mm],56,1 mm
81623,Type de joint,Joint sphérique homocinétique
81623,Dent.int., côté diff., raccord arbre de connexion,33
81623,Diamètre extérieur [mm],100 mm
81623,Matériau soufflet,Thermoplastique
81623,Longueur [mm],32 mm
82362,Type de joint,Joint sphérique homocinétique
82362,Denture extérieure, côté roue,25
82362,Denture intérieure, côté roue,30
82362,Diamètre de la bague détanchéité [mm],57 mm
82362,travaillé mécaniquement,sans rainure dans la partie intérieure
82362,Diamètre de la rotule [mm],90 mm
82362,Longueur [mm],145 mm
82362,Filetage,M22x1.5
82362,Matériau soufflet,NBR (caoutchoucs nitrile)
82362,Article complémentaire/Info complémentaire,avec graisse
82370,Type de joint,Joint sphérique homocinétique
82370,Denture extérieure, côté roue,38
82370,Denture intérieure, côté roue,27
82370,Nombre de dents, anneau ABS,45
82370,Anneau ABS Ø [mm],81 mm
82370,Diamètre de la bague détanchéité [mm],60 mm
82370,travaillé mécaniquement,avec rainure dans la partie intérieure
82370,Diamètre de la rotule [mm],98 mm
82370,Longueur [mm],97 mm
82370,Filetage,M16x1.5x77
82370,Matériau soufflet,NBR (caoutchoucs nitrile)
82370,Article complémentaire / Info complémentaire 2,avec vis
82370,Article complémentaire/Info complémentaire,avec graisse
82374,Type de joint,Joint sphérique homocinétique
82374,Denture extérieure, côté roue,33
82374,Denture intérieure, côté roue,30
82374,Nombre de dents, anneau ABS,45
82374,Anneau ABS Ø [mm],81 mm
82374,Diamètre de la bague détanchéité [mm],53 mm
82374,travaillé mécaniquement,avec rainure dans la partie intérieure
82374,Diamètre de la rotule [mm],88 mm
82374,Longueur [mm],91 mm
82374,Filetage,M14x1.5x73
82374,Matériau soufflet,NBR (caoutchoucs nitrile)
82374,Article complémentaire / Info complémentaire 2,avec vis
82374,Article complémentaire/Info complémentaire,avec graisse
82378,Type de joint,Joint sphérique homocinétique
82378,Denture extérieure, côté roue,36
82378,Denture intérieure, côté roue,30
82378,Diamètre de la bague détanchéité [mm],60 mm
82378,travaillé mécaniquement,avec rainure dans la partie intérieure
82378,Diamètre de la rotule [mm],81 mm
82378,Longueur [mm],88 mm
82378,Filetage,M16x1.5x77
82378,Matériau soufflet,ETP (élastomère thermoplastique)
82378,Article complémentaire / Info complémentaire 2,avec vis
82378,Article complémentaire/Info complémentaire,avec graisse
82379,Type de joint,Joint sphérique homocinétique
82379,Denture extérieure, côté roue,42
82379,Denture intérieure, côté roue,27
82379,Diamètre de la bague détanchéité [mm],77 mm
82379,travaillé mécaniquement,avec rainure dans la partie intérieure
82379,Diamètre de la rotule [mm],100 mm
82379,Longueur [mm],89 mm
82379,Filetage,M16x1.5x72
82379,Matériau soufflet,ETP (élastomère thermoplastique)
82379,Article complémentaire / Info complémentaire 2,avec vis
82379,Article complémentaire/Info complémentaire,avec graisse
82391,Type de joint,Joint sphérique homocinétique
82391,Denture extérieure, côté différentiel,22
82391,Dent.int., côté diff., raccord arbre de connexion,22
82391,Diamètre de la bague détanchéité [mm],35 mm
82391,travaillé mécaniquement,avec rainure dans la partie intérieure
82391,Diamètre de la rotule [mm],84 mm
82391,Longueur [mm],130 mm
82391,Matériau soufflet,NBR (caoutchoucs nitrile)
82391,Article complémentaire/Info complémentaire,avec graisse
82496,Endroit d'assemblage,côté roue, Essieu avant
82496,Poids [kg],1,725 kg
82496,Spécification,Middle groove
82496,Type d'entraînement,pour boîte de vitesses manuelle
82496,Longueur [mm],153 mm
82496,Filetage,M22x1,5
82496,Denture extérieure, côté roue,25
82496,Denture intérieure, côté roue,22
82496,Diamètre de la bague détanchéité [mm],52,5 mm
82496,Nombre de dents, anneau ABS,44
82496,Dynamique de mouvement et de freinage,pour véhicules avec système antiblocage
82568,Filetage,M24x1.5
82568,Denture extérieure, côté roue,30
82568,Denture intérieure, côté roue,24
82568,Diamètre de la bague détanchéité [mm],72 mm
82568,Nombre de dents, anneau ABS,48
82568,Diamètre extérieur [mm],84 mm
82568,Matériau soufflet,Caoutchouc
82571,Filetage,M24x1.5
82571,Denture extérieure, côté roue,25
82571,Denture intérieure, côté roue,28
82571,Diamètre de la bague détanchéité [mm],52,5 mm
82571,Diamètre extérieur [mm],78 mm
82571,Matériau soufflet,Caoutchouc
82573,Filetage,M22x1.5
82573,Denture extérieure, côté roue,22
82573,Denture intérieure, côté roue,20
82573,Diamètre de la bague détanchéité [mm],71,6 mm
82573,Diamètre extérieur [mm],80 mm
82573,Matériau soufflet,Caoutchouc
82574,Filetage,M14x1.5
82574,Denture extérieure, côté roue,33
82574,Denture intérieure, côté roue,30
82574,Diamètre de la bague détanchéité [mm],53 mm
82574,Diamètre extérieur [mm],81 mm
82574,Matériau soufflet,Caoutchouc
82575,Filetage,M20x1.5
82575,Denture extérieure, côté roue,22
82575,Denture intérieure, côté roue,30
82575,Diamètre de la bague détanchéité [mm],51 mm
82575,Diamètre extérieur [mm],81 mm
82575,Matériau soufflet,Caoutchouc
82584,Filetage,M16x1.5
82584,Denture extérieure, côté roue,36
82584,Denture intérieure, côté roue,30
82584,Diamètre de la bague détanchéité [mm],59,5 mm
82584,Diamètre extérieur [mm],81 mm
82584,Matériau soufflet,Caoutchouc
82647,Filetage,M16x1.5
82647,Denture extérieure, côté roue,36
82647,Denture intérieure, côté roue,30
82647,Diamètre de la bague détanchéité [mm],59,5 mm
82647,Diamètre extérieur [mm],90 mm
82647,Type de joint,Joint sphérique homocinétique
82647,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
82649,Filetage,M16x1,5
82649,Denture extérieure, côté roue,36
82649,Denture intérieure, côté roue,27
82649,Diamètre de la bague détanchéité [mm],59,5 mm
82649,Diamètre extérieur [mm],98 mm
82649,Type de joint,Joint sphérique homocinétique
82649,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
83133,Endroit d'assemblage,avant
83133,Longueur [mm],660 mm
83133,Largeur [mm],100 mm
83133,Hauteur [mm],100 mm
83133,Poids [kg],7 450 g
83134,Endroit d'assemblage,du côté du pont d'essieu
83400,Longueur [mm],172 mm
83400,Filetage,M26X1,5
83400,Denture extérieure, côté roue,27
83400,Denture intérieure, côté roue,28
83400,Diamètre de la bague détanchéité [mm],58 mm
83400,Article complémentaire / Info complémentaire 3,avec rainure extérieure
83434,Endroit d'assemblage,côté roue
83434,Type de joint,Joint sphérique homocinétique
83434,Longueur [mm],219 mm
83434,Denture extérieure, côté roue,27
83434,Denture intérieure, côté roue,32
83434,Diamètre de la bague détanchéité [mm],50 mm
85093,Denture intérieure, côté roue,28
85093,Denture extérieure, côté roue,31
85093,Article complémentaire/Info complémentaire,avec graisse
85093,Article complémentaire / Info complémentaire 2,avec écrou
85093,Endroit d'assemblage,Essieu avant gauche, Essieu avant droit, côté roue
85093,Filetage,M24 x 2,0
85317,Filetage,M24x1.5
85317,Denture extérieure, côté roue,30
85317,Denture intérieure, côté roue,37
85317,Diamètre de la bague détanchéité [mm],70,2 mm
85317,Diamètre extérieur [mm],99,1 mm
85317,Matériau soufflet,Caoutchouc
85347,Filetage,M20x1.5
85347,Denture extérieure, côté roue,21
85347,Denture intérieure, côté roue,28
85347,Diamètre de la bague détanchéité [mm],48,9 mm
85347,Diamètre extérieur [mm],75,5 mm
85347,Matériau soufflet,Caoutchouc
85348,Filetage,M22x1.5
85348,Denture extérieure, côté roue,25
85348,Denture intérieure, côté roue,22
85348,Diamètre de la bague détanchéité [mm],52,5 mm
85348,Nombre de dents, anneau ABS,48
85348,Diamètre extérieur [mm],77,8 mm
85348,Matériau soufflet,Caoutchouc
86205,Endroit d'assemblage,côté roue
86205,Longueur [mm],148 mm
86205,Denture extérieure, côté roue,28
86205,Denture intérieure, côté roue,32
86205,Diamètre de la bague détanchéité [mm],62 mm
86205,Nombre de dents, anneau ABS,44
86205,Filetage,M22X1.5
86207,Longueur [mm],130 mm
86207,Denture extérieure, côté roue,36
86207,Denture intérieure, côté roue,27
86207,Diamètre de la bague détanchéité [mm],52 mm
86207,Filetage,M16X1,5
86208,Longueur [mm],106 mm
86208,Denture extérieure, côté roue,36
86208,Denture intérieure, côté roue,27
86208,Diamètre de la bague détanchéité [mm],59,5 mm
86208,Filetage,M16X1,5
86209,Longueur [mm],96 mm
86209,Denture extérieure, côté roue,36
86209,Denture intérieure, côté roue,30
86209,Diamètre de la bague détanchéité [mm],59,5 mm
86209,Filetage,M16X1,5
86210,Longueur [mm],143 mm
86210,Denture extérieure, côté roue,21
86210,Denture intérieure, côté roue,28
86210,Diamètre de la bague détanchéité [mm],49 mm
86210,Filetage,M20X1,5
86211,Endroit d'assemblage,côté roue
86211,Type de joint,Joint sphérique homocinétique
86211,Longueur [mm],148 mm
86211,Denture extérieure, côté roue,28
86211,Denture intérieure, côté roue,33
86211,Diamètre de la bague détanchéité [mm],56 mm
86211,Nombre de dents, anneau ABS,44
86211,Anneau ABS Ø [mm],96 mm
86211,Diamètre 1 [mm],26 mm
86211,Filetage,M22X1.5
86212,Longueur [mm],153 mm
86212,Denture extérieure, côté roue,25
86212,Diamètre de la bague détanchéité [mm],58,5 mm
86212,Filetage,M24X1,5
86213,Longueur [mm],159 mm
86213,Denture extérieure, côté roue,27
86213,Denture intérieure, côté roue,26
86213,Diamètre de la bague détanchéité [mm],63 mm
86213,Filetage,M22X1,5
86214,Longueur [mm],160 mm
86214,Denture extérieure, côté roue,27
86214,Denture intérieure, côté roue,26
86214,Diamètre de la bague détanchéité [mm],63,1 mm
86214,Filetage,M22X1,5
86215,Longueur [mm],149 mm
86215,Denture extérieure, côté roue,27
86215,Denture intérieure, côté roue,22
86215,Diamètre de la bague détanchéité [mm],60 mm
86215,Nombre de dents, anneau ABS,46
86215,Filetage,M22X1,5
86216,Longueur [mm],154 mm
86216,Denture extérieure, côté roue,33
86216,Denture intérieure, côté roue,23
86216,Diamètre de la bague détanchéité [mm],52,3 mm
86216,Filetage,M22X1,5
86218,Longueur [mm],115 mm
86218,Denture extérieure, côté roue,30
86218,Denture intérieure, côté roue,27
86218,Diamètre de la bague détanchéité [mm],65 mm
86218,Filetage,M16X1,5
86219,Longueur [mm],112 mm
86219,Denture extérieure, côté roue,36
86219,Denture intérieure, côté roue,26
86219,Diamètre de la bague détanchéité [mm],56 mm
86219,Filetage,M10X1,5
86220,Longueur [mm],160 mm
86220,Denture extérieure, côté roue,30
86220,Denture intérieure, côté roue,26
86220,Diamètre de la bague détanchéité [mm],55 mm
86220,Nombre de dents, anneau ABS,52
86220,Filetage,M24X1,5
86221,Longueur [mm],159 mm
86221,Denture extérieure, côté roue,30
86221,Denture intérieure, côté roue,25
86221,Diamètre de la bague détanchéité [mm],73 mm
86221,Nombre de dents, anneau ABS,48
86221,Filetage,M24X1,5
86222,Longueur [mm],167 mm
86222,Denture extérieure, côté roue,38
86222,Denture intérieure, côté roue,28
86222,Diamètre de la bague détanchéité [mm],63 mm
86223,Longueur [mm],170 mm
86223,Denture extérieure, côté roue,30
86223,Denture intérieure, côté roue,34
86223,Diamètre de la bague détanchéité [mm],56 mm
86223,Filetage,M24X2
86224,Longueur [mm],162 mm
86224,Denture extérieure, côté roue,29
86224,Denture intérieure, côté roue,35
86224,Diamètre de la bague détanchéité [mm],56 mm
86224,Filetage,M24X1,5
86225,Longueur [mm],170 mm
86225,Denture extérieure, côté roue,38
86225,Denture intérieure, côté roue,30
86225,Diamètre de la bague détanchéité [mm],63 mm
86225,Filetage,M20X1,5
86226,Longueur [mm],92 mm
86226,Denture extérieure, côté roue,33
86226,Denture intérieure, côté roue,30
86226,Diamètre de la bague détanchéité [mm],53 mm
86226,Nombre de dents, anneau ABS,45
86226,Filetage,M14X1,5
86227,Longueur [mm],120 mm
86227,Denture extérieure, côté roue,36
86227,Denture intérieure, côté roue,30
86227,Diamètre de la bague détanchéité [mm],52 mm
86227,Filetage,M16X1,5
86228,Longueur [mm],130 mm
86228,Denture extérieure, côté roue,36
86228,Denture intérieure, côté roue,30
86228,Diamètre de la bague détanchéité [mm],53 mm
86228,Filetage,M20X1,5
86229,Longueur [mm],143 mm
86229,Denture extérieure, côté roue,36
86229,Denture intérieure, côté roue,27
86229,Diamètre de la bague détanchéité [mm],53 mm
86229,Filetage,M20X1,5
86230,Longueur [mm],102 mm
86230,Denture extérieure, côté roue,38
86230,Denture intérieure, côté roue,27
86230,Diamètre de la bague détanchéité [mm],59,5 mm
86230,Nombre de dents, anneau ABS,45
86230,Filetage,M16X1,5
86231,Longueur [mm],92 mm
86231,Denture extérieure, côté roue,33
86231,Denture intérieure, côté roue,30
86231,Diamètre de la bague détanchéité [mm],53 mm
86231,Nombre de dents, anneau ABS,45
86231,Filetage,M14X1,5
86232,Filetage,M16X1,5
86233,Longueur [mm],145 mm
86233,Denture extérieure, côté roue,30
86233,Denture intérieure, côté roue,27
86233,Diamètre de la bague détanchéité [mm],64,8 mm
86233,Filetage,M27X1,5
78291,Denture extérieure, côté roue,29
78291,Denture intérieure, côté roue,36
78291,Diamètre de la bague détanchéité [mm],56 mm
78292,Longueur [mm],178 mm
78292,Denture extérieure, côté roue,29
78292,Denture intérieure, côté roue,27
78292,Diamètre de la bague détanchéité [mm],67 mm
78292,Article complémentaire / Info complémentaire 2,avec rainure
78292,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
78293,Longueur [mm],161 mm
78293,Denture extérieure, côté roue,29
78293,Denture intérieure, côté roue,35
78293,Diamètre de la bague détanchéité [mm],56,1 mm
78293,Article complémentaire / Info complémentaire 2,avec rainure
78293,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
78294,Longueur [mm],147 mm
78294,Denture extérieure, côté roue,23
78294,Denture intérieure, côté roue,19
78294,Diamètre de la bague détanchéité [mm],48 mm
78294,Article complémentaire / Info complémentaire 2,avec rainure
78294,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
78295,Longueur [mm],186 mm
78295,Denture extérieure, côté roue,30
78295,Denture intérieure, côté roue,29
78295,Diamètre de la bague détanchéité [mm],72,7 mm
78295,Article complémentaire / Info complémentaire 2,avec rainure
78295,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
78296,Longueur [mm],137 mm
78296,Denture extérieure, côté roue,24
78296,Denture intérieure, côté roue,19
78296,Diamètre de la bague détanchéité [mm],49,5 mm
78296,Article complémentaire / Info complémentaire 2,avec rainure
78296,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
78297,Longueur [mm],141 mm
78297,Denture extérieure, côté roue,26
78297,Denture intérieure, côté roue,20
78297,Diamètre de la bague détanchéité [mm],55,6 mm
78297,Article complémentaire / Info complémentaire 2,avec rainure
78297,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
78298,Longueur [mm],162 mm
78298,Denture extérieure, côté roue,26
78298,Denture intérieure, côté roue,27
78298,Diamètre de la bague détanchéité [mm],63 mm
78298,Article complémentaire / Info complémentaire 2,avec rainure
78298,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
78299,Longueur [mm],165 mm
78299,Denture extérieure, côté roue,30
78299,Denture intérieure, côté roue,33
78299,Diamètre de la bague détanchéité [mm],66 mm
78299,Nombre de dents, anneau ABS,50
78299,Article complémentaire / Info complémentaire 2,avec rainure
78299,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
80062,Endroit d'assemblage,du côté boîte de vitesses
80062,Type de joint,Joint sphérique homocinétique
80431,Filetage,M24x1.5
80431,Denture extérieure, côté roue,25
80431,Denture intérieure, côté roue,22
80431,Diamètre de la bague détanchéité [mm],55,3 mm
80431,Diamètre extérieur [mm],84 mm
80431,Matériau soufflet,Caoutchouc
80432,Filetage,M20x1.0
80432,Denture extérieure, côté roue,22
80432,Denture intérieure, côté roue,28
80432,Diamètre de la bague détanchéité [mm],52 mm
80432,Diamètre extérieur [mm],81 mm
80432,Matériau soufflet,Caoutchouc
80433,Filetage,M16x1.5
80433,Denture extérieure, côté roue,36
80433,Denture intérieure, côté roue,23
80433,Diamètre de la bague détanchéité [mm],52 mm
80433,Diamètre extérieur [mm],77,3 mm
80433,Matériau soufflet,Caoutchouc
80434,Filetage,M22x1.5
80434,Denture extérieure, côté roue,22
80434,Denture intérieure, côté roue,20
80434,Diamètre de la bague détanchéité [mm],71,6 mm
80434,Diamètre extérieur [mm],80 mm
80434,Matériau soufflet,Caoutchouc
80435,Filetage,M20x1.0
80435,Denture extérieure, côté roue,22
80435,Denture intérieure, côté roue,28
80435,Diamètre de la bague détanchéité [mm],52 mm
80435,Nombre de dents, anneau ABS,29
80435,Diamètre extérieur [mm],81 mm
80435,Matériau soufflet,Caoutchouc
80436,Filetage,M22x1.5
80436,Denture extérieure, côté roue,25
80436,Denture intérieure, côté roue,20
80436,Diamètre de la bague détanchéité [mm],56,6 mm
80436,Diamètre extérieur [mm],72 mm
80436,Matériau soufflet,Caoutchouc
80440,Filetage,M16x1.5
80440,Denture extérieure, côté roue,36
80440,Denture intérieure, côté roue,27
80440,Diamètre de la bague détanchéité [mm],59,4 mm
80440,Diamètre extérieur [mm],99,9 mm
80440,Matériau soufflet,Caoutchouc
80443,Filetage,M20x1.5
80443,Denture extérieure, côté roue,22
80443,Denture intérieure, côté roue,22
80443,Diamètre de la bague détanchéité [mm],48,45 mm
80443,Diamètre extérieur [mm],79,1 mm
80443,Matériau soufflet,Caoutchouc
80444,Filetage,M20x1.5
80444,Denture extérieure, côté roue,22
80444,Denture intérieure, côté roue,24
80444,Diamètre de la bague détanchéité [mm],48,45 mm
80444,Diamètre extérieur [mm],84,5 mm
80444,Matériau soufflet,Caoutchouc
80859,Diamètre de la bague détanchéité [mm],74 mm
80859,Denture intérieure, côté roue,26
80859,Denture extérieure, côté roue,29
80859,Diamètre extérieur [mm],90,8 mm
80859,Nombre de dents, anneau ABS,48
80918,Type de joint,Joint sphérique homocinétique
80918,Dent.int., côté diff., raccord arbre de connexion,33
80918,Diamètre extérieur [mm],92 mm
80918,Matériau soufflet,Thermoplastique
80918,Longueur [mm],32 mm
80919,Type de joint,Joint sphérique homocinétique
80919,Denture extérieure, côté roue,26
80919,Denture intérieure, côté roue,25
80919,Diamètre de la bague détanchéité [mm],56,5 mm
80919,Diamètre extérieur [mm],90 mm
80920,Denture extérieure, côté roue,42
80920,Denture intérieure, côté roue,33
80920,Diamètre de la bague détanchéité [mm],76,5 mm
80921,Denture extérieure, côté différentiel,26
80921,Dent.int., côté diff., raccord arbre de connexion,28
80921,Diamètre de la bague détanchéité [mm],50 mm
80921,Matériau soufflet,NBR (caoutchoucs nitrile)
81621,Denture extérieure, côté roue,29
81621,Denture intérieure, côté roue,35
81621,Diamètre de la bague détanchéité [mm],56,1 mm
81623,Type de joint,Joint sphérique homocinétique
81623,Dent.int., côté diff., raccord arbre de connexion,33
81623,Diamètre extérieur [mm],100 mm
81623,Matériau soufflet,Thermoplastique
81623,Longueur [mm],32 mm
82362,Type de joint,Joint sphérique homocinétique
82362,Denture extérieure, côté roue,25
82362,Denture intérieure, côté roue,30
82362,Diamètre de la bague détanchéité [mm],57 mm
82362,travaillé mécaniquement,sans rainure dans la partie intérieure
82362,Diamètre de la rotule [mm],90 mm
82362,Longueur [mm],145 mm
82362,Filetage,M22x1.5
82362,Matériau soufflet,NBR (caoutchoucs nitrile)
82362,Article complémentaire/Info complémentaire,avec graisse
82370,Type de joint,Joint sphérique homocinétique
82370,Denture extérieure, côté roue,38
82370,Denture intérieure, côté roue,27
82370,Nombre de dents, anneau ABS,45
82370,Anneau ABS Ø [mm],81 mm
82370,Diamètre de la bague détanchéité [mm],60 mm
82370,travaillé mécaniquement,avec rainure dans la partie intérieure
82370,Diamètre de la rotule [mm],98 mm
82370,Longueur [mm],97 mm
82370,Filetage,M16x1.5x77
82370,Matériau soufflet,NBR (caoutchoucs nitrile)
82370,Article complémentaire / Info complémentaire 2,avec vis
82370,Article complémentaire/Info complémentaire,avec graisse
82374,Type de joint,Joint sphérique homocinétique
82374,Denture extérieure, côté roue,33
82374,Denture intérieure, côté roue,30
82374,Nombre de dents, anneau ABS,45
82374,Anneau ABS Ø [mm],81 mm
82374,Diamètre de la bague détanchéité [mm],53 mm
82374,travaillé mécaniquement,avec rainure dans la partie intérieure
82374,Diamètre de la rotule [mm],88 mm
82374,Longueur [mm],91 mm
82374,Filetage,M14x1.5x73
82374,Matériau soufflet,NBR (caoutchoucs nitrile)
82374,Article complémentaire / Info complémentaire 2,avec vis
82374,Article complémentaire/Info complémentaire,avec graisse
82378,Type de joint,Joint sphérique homocinétique
82378,Denture extérieure, côté roue,36
82378,Denture intérieure, côté roue,30
82378,Diamètre de la bague détanchéité [mm],60 mm
82378,travaillé mécaniquement,avec rainure dans la partie intérieure
82378,Diamètre de la rotule [mm],81 mm
82378,Longueur [mm],88 mm
82378,Filetage,M16x1.5x77
82378,Matériau soufflet,ETP (élastomère thermoplastique)
82378,Article complémentaire / Info complémentaire 2,avec vis
82378,Article complémentaire/Info complémentaire,avec graisse
82379,Type de joint,Joint sphérique homocinétique
82379,Denture extérieure, côté roue,42
82379,Denture intérieure, côté roue,27
82379,Diamètre de la bague détanchéité [mm],77 mm
82379,travaillé mécaniquement,avec rainure dans la partie intérieure
82379,Diamètre de la rotule [mm],100 mm
82379,Longueur [mm],89 mm
82379,Filetage,M16x1.5x72
82379,Matériau soufflet,ETP (élastomère thermoplastique)
82379,Article complémentaire / Info complémentaire 2,avec vis
82379,Article complémentaire/Info complémentaire,avec graisse
82391,Type de joint,Joint sphérique homocinétique
82391,Denture extérieure, côté différentiel,22
82391,Dent.int., côté diff., raccord arbre de connexion,22
82391,Diamètre de la bague détanchéité [mm],35 mm
82391,travaillé mécaniquement,avec rainure dans la partie intérieure
82391,Diamètre de la rotule [mm],84 mm
82391,Longueur [mm],130 mm
82391,Matériau soufflet,NBR (caoutchoucs nitrile)
82391,Article complémentaire/Info complémentaire,avec graisse
82496,Endroit d'assemblage,côté roue, Essieu avant
82496,Poids [kg],1,725 kg
82496,Spécification,Middle groove
82496,Type d'entraînement,pour boîte de vitesses manuelle
82496,Longueur [mm],153 mm
82496,Filetage,M22x1,5
82496,Denture extérieure, côté roue,25
82496,Denture intérieure, côté roue,22
82496,Diamètre de la bague détanchéité [mm],52,5 mm
82496,Nombre de dents, anneau ABS,44
82496,Dynamique de mouvement et de freinage,pour véhicules avec système antiblocage
82568,Filetage,M24x1.5
82568,Denture extérieure, côté roue,30
82568,Denture intérieure, côté roue,24
82568,Diamètre de la bague détanchéité [mm],72 mm
82568,Nombre de dents, anneau ABS,48
82568,Diamètre extérieur [mm],84 mm
82568,Matériau soufflet,Caoutchouc
82571,Filetage,M24x1.5
82571,Denture extérieure, côté roue,25
82571,Denture intérieure, côté roue,28
82571,Diamètre de la bague détanchéité [mm],52,5 mm
82571,Diamètre extérieur [mm],78 mm
82571,Matériau soufflet,Caoutchouc
82573,Filetage,M22x1.5
82573,Denture extérieure, côté roue,22
82573,Denture intérieure, côté roue,20
82573,Diamètre de la bague détanchéité [mm],71,6 mm
82573,Diamètre extérieur [mm],80 mm
82573,Matériau soufflet,Caoutchouc
82574,Filetage,M14x1.5
82574,Denture extérieure, côté roue,33
82574,Denture intérieure, côté roue,30
82574,Diamètre de la bague détanchéité [mm],53 mm
82574,Diamètre extérieur [mm],81 mm
82574,Matériau soufflet,Caoutchouc
82575,Filetage,M20x1.5
82575,Denture extérieure, côté roue,22
82575,Denture intérieure, côté roue,30
82575,Diamètre de la bague détanchéité [mm],51 mm
82575,Diamètre extérieur [mm],81 mm
82575,Matériau soufflet,Caoutchouc
82584,Filetage,M16x1.5
82584,Denture extérieure, côté roue,36
82584,Denture intérieure, côté roue,30
82584,Diamètre de la bague détanchéité [mm],59,5 mm
82584,Diamètre extérieur [mm],81 mm
82584,Matériau soufflet,Caoutchouc
82647,Filetage,M16x1.5
82647,Denture extérieure, côté roue,36
82647,Denture intérieure, côté roue,30
82647,Diamètre de la bague détanchéité [mm],59,5 mm
82647,Diamètre extérieur [mm],90 mm
82647,Type de joint,Joint sphérique homocinétique
82647,travaillé mécaniquement,avec rainure dans la partie intérieure (à l'intérieur)
82649,Filetage,M16x1,5
82649,Denture extérieure, côté roue,36
82649,Denture intérieure, côté roue,27
82649,Diamètre de la bague détanchéité [mm],59,5 mm
82649,Diamètre extérieur [mm],98 mm
82649,Type de joint,Joint sphérique homocinétique
82649,travaillé mécaniquement,avec rainure dans la partie intérieure (au milieu)
83133,Endroit d'assemblage,avant
83133,Longueur [mm],660 mm
83133,Largeur [mm],100 mm
83133,Hauteur [mm],100 mm
83133,Poids [kg],7 450 g
83134,Endroit d'assemblage,du côté du pont d'essieu
83400,Longueur [mm],172 mm
83400,Filetage,M26X1,5
83400,Denture extérieure, côté roue,27
83400,Denture intérieure, côté roue,28
83400,Diamètre de la bague détanchéité [mm],58 mm
83400,Article complémentaire / Info complémentaire 3,avec rainure extérieure
83434,Endroit d'assemblage,côté roue
83434,Type de joint,Joint sphérique homocinétique
83434,Longueur [mm],219 mm
83434,Denture extérieure, côté roue,27
83434,Denture intérieure, côté roue,32
83434,Diamètre de la bague détanchéité [mm],50 mm
85093,Denture intérieure, côté roue,28
85093,Denture extérieure, côté roue,31
85093,Article complémentaire/Info complémentaire,avec graisse
85093,Article complémentaire / Info complémentaire 2,avec écrou
85093,Endroit d'assemblage,Essieu avant gauche, Essieu avant droit, côté roue
85093,Filetage,M24 x 2,0
85317,Filetage,M24x1.5
85317,Denture extérieure, côté roue,30
85317,Denture intérieure, côté roue,37
85317,Diamètre de la bague détanchéité [mm],70,2 mm
85317,Diamètre extérieur [mm],99,1 mm
85317,Matériau soufflet,Caoutchouc
85347,Filetage,M20x1.5
85347,Denture extérieure, côté roue,21
85347,Denture intérieure, côté roue,28
85347,Diamètre de la bague détanchéité [mm],48,9 mm
85347,Diamètre extérieur [mm],75,5 mm
85347,Matériau soufflet,Caoutchouc
85348,Filetage,M22x1.5
85348,Denture extérieure, côté roue,25
85348,Denture intérieure, côté roue,22
85348,Diamètre de la bague détanchéité [mm],52,5 mm
85348,Nombre de dents, anneau ABS,48
85348,Diamètre extérieur [mm],77,8 mm
85348,Matériau soufflet,Caoutchouc
86205,Endroit d'assemblage,côté roue
86205,Longueur [mm],148 mm
86205,Denture extérieure, côté roue,28
86205,Denture intérieure, côté roue,32
86205,Diamètre de la bague détanchéité [mm],62 mm
86205,Nombre de dents, anneau ABS,44
86205,Filetage,M22X1.5
86207,Longueur [mm],130 mm
86207,Denture extérieure, côté roue,36
86207,Denture intérieure, côté roue,27
86207,Diamètre de la bague détanchéité [mm],52 mm
86207,Filetage,M16X1,5
86208,Longueur [mm],106 mm
86208,Denture extérieure, côté roue,36
86208,Denture intérieure, côté roue,27
86208,Diamètre de la bague détanchéité [mm],59,5 mm
86208,Filetage,M16X1,5
